State Postal,County Name,TOTAL VOTES CAST,Party1,First name1,Last name1,Votes1,Party2,First name2,Last name2,Votes2,Median Household Income
SC,Horry,104584,GOP,Mitt,Romney,66653,Dem,Barack,Obama,36620,"40,249"
SC,Kershaw,27026,GOP,Mitt,Romney,15846,Dem,Barack,Obama,10821,"46,019"
SC,McCormick,5137,GOP,Mitt,Romney,2460,Dem,Barack,Obama,2637,"39,413"
SC,Marlboro,11657,GOP,Mitt,Romney,4010,Dem,Barack,Obama,7554,"28,927"
SC,Newberry,16287,GOP,Mitt,Romney,9218,Dem,Barack,Obama,6891,"38,808"
SC,Orangeburg,42637,GOP,Mitt,Romney,11888,Dem,Barack,Obama,30454,"33,796"
SC,Saluda,8553,GOP,Mitt,Romney,5130,Dem,Barack,Obama,3322,"41,552"
SC,Spartanburg,108327,GOP,Mitt,Romney,65951,Dem,Barack,Obama,40920,"41,327"
SD,South Dakota,363695,Dem,Barack,Obama,144988,GOP,Mitt,Romney,210541,"48,439"
SD,Beadle,7263,Dem,Barack,Obama,2881,GOP,Mitt,Romney,4230,"46,072"
SD,Bennett,1203,Dem,Barack,Obama,548,GOP,Mitt,Romney,626,"33,784"
SD,Bon Homme,3074,Dem,Barack,Obama,1167,GOP,Mitt,Romney,1830,"41,217"
SD,Brookings,12398,Dem,Barack,Obama,5826,GOP,Mitt,Romney,6219,"49,554"
SD,Brule,2379,Dem,Barack,Obama,824,GOP,Mitt,Romney,1499,"47,417"
SD,Charles Mix,3762,Dem,Barack,Obama,1482,GOP,Mitt,Romney,2229,"37,422"
SD,Codington,11524,Dem,Barack,Obama,4588,GOP,Mitt,Romney,6696,"47,400"
SD,Corson,1199,Dem,Barack,Obama,647,GOP,Mitt,Romney,515,"31,312"
SD,Davison,7968,Dem,Barack,Obama,3042,GOP,Mitt,Romney,4754,"48,941"
SD,Day,2873,Dem,Barack,Obama,1497,GOP,Mitt,Romney,1320,"41,634"
SD,Edmunds,1936,Dem,Barack,Obama,622,GOP,Mitt,Romney,1264,"55,098"
SD,Faulk,1127,Dem,Barack,Obama,331,GOP,Mitt,Romney,765,"49,843"
SD,Gregory,2151,Dem,Barack,Obama,599,GOP,Mitt,Romney,1507,"35,483"
SD,Haakon,1092,Dem,Barack,Obama,138,GOP,Mitt,Romney,940,"44,826"
SD,Hand,1848,Dem,Barack,Obama,575,GOP,Mitt,Romney,1242,"50,424"
SD,Hutchinson,3425,Dem,Barack,Obama,923,GOP,Mitt,Romney,2451,"45,791"
SD,Jerauld,1006,Dem,Barack,Obama,452,GOP,Mitt,Romney,538,"45,494"
SD,Kingsbury,2608,Dem,Barack,Obama,1092,GOP,Mitt,Romney,1451,"48,628"
SD,McCook,2613,Dem,Barack,Obama,905,GOP,Mitt,Romney,1655,"49,638"
SD,Mellette,769,Dem,Barack,Obama,375,GOP,Mitt,Romney,381,"32,164"
SD,Miner,1140,Dem,Barack,Obama,479,GOP,Mitt,Romney,636,"47,169"
SD,Minnehaha,76565,Dem,Barack,Obama,34668,GOP,Mitt,Romney,40330,"48,932"
SD,Moody,3033,Dem,Barack,Obama,1429,GOP,Mitt,Romney,1535,"51,945"
SD,Roberts,4256,Dem,Barack,Obama,2302,GOP,Mitt,Romney,1883,"36,770"
SD,Sanborn,1115,Dem,Barack,Obama,389,GOP,Mitt,Romney,688,"44,800"
SD,Spink,3041,Dem,Barack,Obama,1300,GOP,Mitt,Romney,1670,"48,823"
SD,Stanley,1540,Dem,Barack,Obama,435,GOP,Mitt,Romney,1063,"54,512"
SD,Sully,816,Dem,Barack,Obama,186,GOP,Mitt,Romney,611,"56,221"
SD,Tripp,2691,Dem,Barack,Obama,737,GOP,Mitt,Romney,1905,"41,905"
SD,Walworth,2462,Dem,Barack,Obama,671,GOP,Mitt,Romney,1731,"40,622"
SD,Yankton,9924,Dem,Barack,Obama,4208,GOP,Mitt,Romney,5463,"48,284"
SD,Ziebach,761,Dem,Barack,Obama,439,GOP,Mitt,Romney,314,"30,856"
TN,Tennessee,2442804,Dem,Barack,Obama,953043,GOP,Mitt,Romney,1453097,"42,743"
TN,Bledsoe,4359,Dem,Barack,Obama,1267,GOP,Mitt,Romney,3022,"32,591"
TN,Cannon,4968,Dem,Barack,Obama,1560,GOP,Mitt,Romney,3308,"39,262"
TN,Cheatham,15177,Dem,Barack,Obama,4656,GOP,Mitt,Romney,10266,"51,557"
TN,Cocke,11450,Dem,Barack,Obama,2804,GOP,Mitt,Romney,8459,"30,141"
TN,Crockett,5497,Dem,Barack,Obama,1669,GOP,Mitt,Romney,3782,"35,838"
TN,Dickson,17821,Dem,Barack,Obama,6228,GOP,Mitt,Romney,11287,"43,501"
TN,Dyer,13800,Dem,Barack,Obama,3757,GOP,Mitt,Romney,9921,"38,121"
TN,Fentress,6890,Dem,Barack,Obama,1559,GOP,Mitt,Romney,5240,"28,388"
TN,Giles,10797,Dem,Barack,Obama,3759,GOP,Mitt,Romney,6914,"38,251"
TN,Grainger,7250,Dem,Barack,Obama,1668,GOP,Mitt,Romney,5469,"35,278"
TN,Hamblen,20020,Dem,Barack,Obama,5229,GOP,Mitt,Romney,14515,"36,787"
TN,Hardeman,10435,Dem,Barack,Obama,5479,GOP,Mitt,Romney,4864,"32,556"
TN,Hawkins,19789,Dem,Barack,Obama,5086,GOP,Mitt,Romney,14376,"36,318"
TN,McMinn,17818,Dem,Barack,Obama,4603,GOP,Mitt,Romney,12958,"37,502"
TN,McNairy,9809,Dem,Barack,Obama,2643,GOP,Mitt,Romney,7010,"33,110"
TN,Maury,32989,Dem,Barack,Obama,11819,GOP,Mitt,Romney,20698,"43,346"
TN,Obion,12296,Dem,Barack,Obama,3320,GOP,Mitt,Romney,8814,"38,718"
TN,Overton,7657,Dem,Barack,Obama,2802,GOP,Mitt,Romney,4772,"33,220"
TN,Pickett,2446,Dem,Barack,Obama,711,GOP,Mitt,Romney,1707,"32,023"
TN,Rhea,10578,Dem,Barack,Obama,2625,GOP,Mitt,Romney,7793,"40,682"
TN,Roane,21081,Dem,Barack,Obama,6014,GOP,Mitt,Romney,14719,"41,499"
TN,Sequatchie,5141,Dem,Barack,Obama,1488,GOP,Mitt,Romney,3541,"38,695"
TN,Trousdale,2901,Dem,Barack,Obama,1238,GOP,Mitt,Romney,1610,"41,823"
TN,Unicoi,7078,Dem,Barack,Obama,1909,GOP,Mitt,Romney,5028,"36,786"
TN,Weakley,12332,Dem,Barack,Obama,3547,GOP,Mitt,Romney,8601,"37,595"
TX,Andrews,4476,Dem,Barack,Obama,794,GOP,Mitt,Romney,3636,"57,690"
TX,Angelina,28403,Dem,Barack,Obama,7833,GOP,Mitt,Romney,20301,"39,747"
TX,Aransas,9646,Dem,Barack,Obama,2703,GOP,Mitt,Romney,6829,"40,883"
TX,Archer,4163,Dem,Barack,Obama,525,GOP,Mitt,Romney,3599,"55,459"
TX,Atascosa,12704,Dem,Barack,Obama,5128,GOP,Mitt,Romney,7451,"44,828"
TX,Austin,11628,Dem,Barack,Obama,2252,GOP,Mitt,Romney,9260,"51,448"
TX,Bailey,1813,Dem,Barack,Obama,466,GOP,Mitt,Romney,1336,"38,504"
TX,Bandera,9434,Dem,Barack,Obama,1859,GOP,Mitt,Romney,7423,"48,492"
TX,Bastrop,24457,Dem,Barack,Obama,9860,GOP,Mitt,Romney,14019,"50,024"
TX,Baylor,1592,Dem,Barack,Obama,267,GOP,Mitt,Romney,1297,"33,164"
TX,Bee,7873,Dem,Barack,Obama,3451,GOP,Mitt,Romney,4354,"39,070"
TX,Bexar,511405,Dem,Barack,Obama,263871,GOP,Mitt,Romney,240519,"49,651"
TX,Blanco,4971,Dem,Barack,Obama,1220,GOP,Mitt,Romney,3637,"57,922"
TX,Borden,362,Dem,Barack,Obama,32,GOP,Mitt,Romney,324,"58,489"
TX,Bosque,7336,Dem,Barack,Obama,1366,GOP,Mitt,Romney,5873,"40,763"
TX,Bowie,35357,Dem,Barack,Obama,10184,GOP,Mitt,Romney,24840,"40,574"
TX,Brazoria,106422,Dem,Barack,Obama,34327,GOP,Mitt,Romney,70684,"64,883"
TX,Brazos,55845,Dem,Barack,Obama,17440,GOP,Mitt,Romney,37152,"40,064"
TX,Briscoe,700,Dem,Barack,Obama,117,GOP,Mitt,Romney,576,"35,983"
TX,Burleson,6455,Dem,Barack,Obama,1705,GOP,Mitt,Romney,4671,"43,561"
TX,Burnet,16770,Dem,Barack,Obama,3672,GOP,Mitt,Romney,12828,"49,685"
TX,Callahan,5195,Dem,Barack,Obama,751,GOP,Mitt,Romney,4376,"41,874"
TX,Camp,4332,Dem,Barack,Obama,1428,GOP,Mitt,Romney,2878,"54,627"
TX,Carson,2775,Dem,Barack,Obama,292,GOP,Mitt,Romney,2450,"44,059"
TX,Castro,2119,Dem,Barack,Obama,630,GOP,Mitt,Romney,1470,"40,710"
TX,Childress,1996,Dem,Barack,Obama,320,GOP,Mitt,Romney,1665,"34,731"
TX,Cochran,916,Dem,Barack,Obama,256,GOP,Mitt,Romney,648,"35,652"
TX,Coke,1406,Dem,Barack,Obama,179,GOP,Mitt,Romney,1216,"37,891"
TX,Coleman,3483,Dem,Barack,Obama,441,GOP,Mitt,Romney,3007,"32,231"
TX,Collin,301101,Dem,Barack,Obama,100754,GOP,Mitt,Romney,195933,"81,992"
TX,Collingsworth,1150,Dem,Barack,Obama,177,GOP,Mitt,Romney,962,"35,484"
TX,Comal,51475,Dem,Barack,Obama,11437,GOP,Mitt,Romney,39291,"59,081"
TX,Concho,1001,Dem,Barack,Obama,194,GOP,Mitt,Romney,793,"37,147"
TX,Cooke,14291,Dem,Barack,Obama,2240,GOP,Mitt,Romney,11901,"51,473"
TX,Coryell,16551,Dem,Barack,Obama,5141,GOP,Mitt,Romney,11193,"46,132"
TX,Cottle,739,Dem,Barack,Obama,180,GOP,Mitt,Romney,553,"30,660"
TX,Crane,1283,Dem,Barack,Obama,275,GOP,Mitt,Romney,985,"55,599"
TX,Crosby,1787,Dem,Barack,Obama,639,GOP,Mitt,Romney,1132,"36,492"
TX,Culberson,876,Dem,Barack,Obama,566,GOP,Mitt,Romney,294,"31,430"
TX,Dallam,1532,Dem,Barack,Obama,253,GOP,Mitt,Romney,1248,"40,312"
TX,Deaf Smith,4309,Dem,Barack,Obama,1239,GOP,Mitt,Romney,3042,"39,481"
TX,Denton,240125,Dem,Barack,Obama,79917,GOP,Mitt,Romney,156105,"71,338"
TX,De Witt,6624,Dem,Barack,Obama,1463,GOP,Mitt,Romney,5114,"51,794"
TX,Dickens,1019,Dem,Barack,Obama,216,GOP,Mitt,Romney,793,"32,829"
TX,Dimmit,2917,Dem,Barack,Obama,2141,GOP,Mitt,Romney,762,"33,342"
TX,Donley,1533,Dem,Barack,Obama,226,GOP,Mitt,Romney,1286,"35,081"
TX,Eastland,6494,Dem,Barack,Obama,970,GOP,Mitt,Romney,5443,"37,916"
TX,Ector,32408,Dem,Barack,Obama,8095,GOP,Mitt,Romney,23936,"49,784"
TX,Erath,12467,Dem,Barack,Obama,1965,GOP,Mitt,Romney,10325,"38,636"
TX,Falls,5432,Dem,Barack,Obama,2033,GOP,Mitt,Romney,3356,"41,499"
TX,Fisher,1628,Dem,Barack,Obama,512,GOP,Mitt,Romney,1094,"38,963"
TX,Foard,493,Dem,Barack,Obama,140,GOP,Mitt,Romney,346,"32,041"
TX,Fort Bend,219250,Dem,Barack,Obama,101043,GOP,Mitt,Romney,116028,"86,037"
TX,Freestone,7562,Dem,Barack,Obama,1848,GOP,Mitt,Romney,5644,"45,402"
TX,Frio,3968,Dem,Barack,Obama,2376,GOP,Mitt,Romney,1559,"32,276"
TX,Gaines,4066,Dem,Barack,Obama,535,GOP,Mitt,Romney,3484,"46,659"
TX,Galveston,109227,Dem,Barack,Obama,39162,GOP,Mitt,Romney,68594,"59,588"
TX,Garza,1556,Dem,Barack,Obama,276,GOP,Mitt,Romney,1262,"39,988"
TX,Gillespie,12535,Dem,Barack,Obama,2055,GOP,Mitt,Romney,10305,"51,132"
TX,Glasscock,578,Dem,Barack,Obama,44,GOP,Mitt,Romney,526,"55,394"
TX,Goliad,3452,Dem,Barack,Obama,1127,GOP,Mitt,Romney,2294,"46,400"
TX,Gonzales,6039,Dem,Barack,Obama,1773,GOP,Mitt,Romney,4213,"36,006"
TX,Gregg,41356,Dem,Barack,Obama,12336,GOP,Mitt,Romney,28665,"43,321"
TX,Grimes,8598,Dem,Barack,Obama,2339,GOP,Mitt,Romney,6141,"42,674"
TX,Hansford,1960,Dem,Barack,Obama,158,GOP,Mitt,Romney,1787,"51,038"
TX,Hartley,1904,Dem,Barack,Obama,183,GOP,Mitt,Romney,1700,"61,498"
TX,Hays,58808,Dem,Barack,Obama,25448,GOP,Mitt,Romney,31577,"55,819"
TX,Hemphill,1509,Dem,Barack,Obama,192,GOP,Mitt,Romney,1298,"60,499"
TX,Hockley,7119,Dem,Barack,Obama,1482,GOP,Mitt,Romney,5543,"46,010"
TX,Hood,22445,Dem,Barack,Obama,3829,GOP,Mitt,Romney,18341,"53,023"
TX,Hudspeth,861,Dem,Barack,Obama,379,GOP,Mitt,Romney,471,"30,043"
TX,Hunt,27984,Dem,Barack,Obama,6658,GOP,Mitt,Romney,20976,"43,552"
TX,Irion,788,Dem,Barack,Obama,112,GOP,Mitt,Romney,668,"57,551"
TX,Jack,2907,Dem,Barack,Obama,303,GOP,Mitt,Romney,2580,"39,618"
TX,Jim Hogg,1667,Dem,Barack,Obama,1301,GOP,Mitt,Romney,356,"34,546"
TX,Jim Wells,11163,Dem,Barack,Obama,6492,GOP,Mitt,Romney,4595,"43,696"
TX,Karnes,4180,Dem,Barack,Obama,1324,GOP,Mitt,Romney,2823,"37,292"
TX,Kaufman,34604,Dem,Barack,Obama,9451,GOP,Mitt,Romney,24804,"55,044"
TX,Kenedy,166,Dem,Barack,Obama,82,GOP,Mitt,Romney,83,"36,236"
TX,Kerr,21811,Dem,Barack,Obama,4325,GOP,Mitt,Romney,17225,"40,919"
TX,Kimble,1891,Dem,Barack,Obama,217,GOP,Mitt,Romney,1667,"38,378"
TX,King,145,Dem,Barack,Obama,5,GOP,Mitt,Romney,139,"45,464"
TX,Kinney,1425,Dem,Barack,Obama,522,GOP,Mitt,Romney,880,"38,870"
TX,Kleberg,8902,Dem,Barack,Obama,4752,GOP,Mitt,Romney,4056,"39,237"
TX,Lamb,4089,Dem,Barack,Obama,998,GOP,Mitt,Romney,3056,"34,505"
TX,Lampasas,7138,Dem,Barack,Obama,1457,GOP,Mitt,Romney,5583,"48,442"
TX,La Salle,1646,Dem,Barack,Obama,965,GOP,Mitt,Romney,669,"49,431"
TX,Lipscomb,1168,Dem,Barack,Obama,119,GOP,Mitt,Romney,1044,"51,003"
TX,Live Oak,4108,Dem,Barack,Obama,915,GOP,Mitt,Romney,3153,"44,573"
TX,Llano,9502,Dem,Barack,Obama,1818,GOP,Mitt,Romney,7560,"44,316"
TX,Loving,64,Dem,Barack,Obama,9,GOP,Mitt,Romney,54,"41,252"
TX,Lubbock,90615,Dem,Barack,Obama,26088,GOP,Mitt,Romney,63133,"41,555"
TX,Matagorda,12110,Dem,Barack,Obama,3972,GOP,Mitt,Romney,8026,"40,860"
TX,Maverick,10562,Dem,Barack,Obama,8302,GOP,Mitt,Romney,2171,"31,313"
TX,McCulloch,2993,Dem,Barack,Obama,537,GOP,Mitt,Romney,2419,"36,483"
TX,McLennan,74493,Dem,Barack,Obama,25688,GOP,Mitt,Romney,47885,"40,855"
TX,McMullen,508,Dem,Barack,Obama,67,GOP,Mitt,Romney,436,"49,866"
TX,Milam,8220,Dem,Barack,Obama,2632,GOP,Mitt,Romney,5478,"38,715"
TX,Motley,599,Dem,Barack,Obama,55,GOP,Mitt,Romney,538,"36,772"
TX,Nacogdoches,20601,Dem,Barack,Obama,6441,GOP,Mitt,Romney,13910,"35,183"
TX,Navarro,15316,Dem,Barack,Obama,4348,GOP,Mitt,Romney,10838,"40,624"
TX,Nolan,4567,Dem,Barack,Obama,1216,GOP,Mitt,Romney,3277,"34,941"
TX,Nueces,95781,Dem,Barack,Obama,45666,GOP,Mitt,Romney,48779,"48,066"
TX,Ochiltree,2990,Dem,Barack,Obama,253,GOP,Mitt,Romney,2718,"55,700"
TX,Palo Pinto,9335,Dem,Barack,Obama,1810,GOP,Mitt,Romney,7392,"40,817"
TX,Parker,47346,Dem,Barack,Obama,7804,GOP,Mitt,Romney,38980,"63,720"
TX,Parmer,2545,Dem,Barack,Obama,528,GOP,Mitt,Romney,2005,"44,256"
TX,Pecos,4147,Dem,Barack,Obama,1591,GOP,Mitt,Romney,2512,"42,378"
TX,Presidio,1808,Dem,Barack,Obama,1273,GOP,Mitt,Romney,504,"32,861"
TX,Rains,4065,Dem,Barack,Obama,754,GOP,Mitt,Romney,3265,"41,349"
TX,Randall,49588,Dem,Barack,Obama,7553,GOP,Mitt,Romney,41366,"56,716"
TX,Reagan,843,Dem,Barack,Obama,158,GOP,Mitt,Romney,676,"56,680"
TX,Real,1533,Dem,Barack,Obama,277,GOP,Mitt,Romney,1236,"33,598"
TX,Reeves,2867,Dem,Barack,Obama,1649,GOP,Mitt,Romney,1185,"34,431"
TX,Refugio,2673,Dem,Barack,Obama,998,GOP,Mitt,Romney,1659,"40,970"
TX,Rockwall,35651,Dem,Barack,Obama,8112,GOP,Mitt,Romney,27098,"85,164"
TX,Runnels,3665,Dem,Barack,Obama,517,GOP,Mitt,Romney,3103,"35,593"
TX,Rusk,18537,Dem,Barack,Obama,4451,GOP,Mitt,Romney,13924,"44,478"
TX,San Augustine,3690,Dem,Barack,Obama,1193,GOP,Mitt,Romney,2469,"31,714"
TX,San Jacinto,9610,Dem,Barack,Obama,2410,GOP,Mitt,Romney,7105,"42,160"
TX,San Patricio,20064,Dem,Barack,Obama,7854,GOP,Mitt,Romney,11994,"48,287"
TX,San Saba,2256,Dem,Barack,Obama,323,GOP,Mitt,Romney,1905,"37,107"
TX,Schleicher,1010,Dem,Barack,Obama,220,GOP,Mitt,Romney,781,"47,322"
TX,Scurry,5022,Dem,Barack,Obama,837,GOP,Mitt,Romney,4121,"49,340"
TX,Shackelford,1363,Dem,Barack,Obama,131,GOP,Mitt,Romney,1218,"48,779"
TX,Somervell,3507,Dem,Barack,Obama,609,GOP,Mitt,Romney,2858,"52,988"
TX,Starr,11859,Dem,Barack,Obama,10248,GOP,Mitt,Romney,1540,"23,358"
TX,Stonewall,675,Dem,Barack,Obama,160,GOP,Mitt,Romney,507,"39,054"
TX,Swisher,2265,Dem,Barack,Obama,579,GOP,Mitt,Romney,1654,"37,076"
TX,Tarrant,610149,Dem,Barack,Obama,252789,GOP,Mitt,Romney,348686,"56,030"
TX,Terry,3707,Dem,Barack,Obama,1059,GOP,Mitt,Romney,2602,"34,928"
TX,Throckmorton,813,Dem,Barack,Obama,109,GOP,Mitt,Romney,700,"41,149"
TX,Titus,8790,Dem,Barack,Obama,2638,GOP,Mitt,Romney,6062,"39,312"
TX,Tom Green,36527,Dem,Barack,Obama,9246,GOP,Mitt,Romney,26749,"43,393"
TX,Travis,384890,Dem,Barack,Obama,231540,GOP,Mitt,Romney,139503,"57,293"
TX,Tyler,7623,Dem,Barack,Obama,1659,GOP,Mitt,Romney,5889,"39,255"
TX,Upshur,15049,Dem,Barack,Obama,2953,GOP,Mitt,Romney,11948,"43,356"
TX,Uvalde,8431,Dem,Barack,Obama,3824,GOP,Mitt,Romney,4526,"32,920"
TX,Val Verde,12040,Dem,Barack,Obama,6267,GOP,Mitt,Romney,5612,"39,864"
TX,Van Zandt,19081,Dem,Barack,Obama,3083,GOP,Mitt,Romney,15790,"42,563"
TX,Victoria,28827,Dem,Barack,Obama,8795,GOP,Mitt,Romney,19684,"49,012"
TX,Waller,15699,Dem,Barack,Obama,6401,GOP,Mitt,Romney,9158,"47,015"
TX,Webb,49101,Dem,Barack,Obama,37592,GOP,Mitt,Romney,11074,"35,974"
TX,Wharton,14087,Dem,Barack,Obama,4235,GOP,Mitt,Romney,9750,"40,716"
TX,Wilbarger,3980,Dem,Barack,Obama,971,GOP,Mitt,Romney,2956,"37,304"
TX,Willacy,5058,Dem,Barack,Obama,3595,GOP,Mitt,Romney,1415,"29,225"
TX,Winkler,1745,Dem,Barack,Obama,398,GOP,Mitt,Romney,1331,"48,727"
TX,Wise,20692,Dem,Barack,Obama,3219,GOP,Mitt,Romney,17178,"53,927"
TX,Yoakum,2128,Dem,Barack,Obama,409,GOP,Mitt,Romney,1698,"55,063"
TX,Young,7316,Dem,Barack,Obama,992,GOP,Mitt,Romney,6225,"43,248"
TX,Zapata,3529,Dem,Barack,Obama,2517,GOP,Mitt,Romney,993,"33,462"
TX,Zavala,3653,Dem,Barack,Obama,3042,GOP,Mitt,Romney,574,"25,157"
UT,Utah,923301,GOP,Mitt,Romney,671747,Dem,Barack,Obama,229463,"57,067"
UT,Box Elder,18092,GOP,Mitt,Romney,15969,Dem,Barack,Obama,1830,"53,830"
UT,Cache,37099,GOP,Mitt,Romney,30818,Dem,Barack,Obama,5434,"47,609"
UT,Daggett,509,GOP,Mitt,Romney,399,Dem,Barack,Obama,91,"50,911"
UT,Duchesne,6273,GOP,Mitt,Romney,5608,Dem,Barack,Obama,570,"57,945"
UT,Emery,4414,GOP,Mitt,Romney,3743,Dem,Barack,Obama,569,"51,819"
UT,Juab,3907,GOP,Mitt,Romney,3400,Dem,Barack,Obama,436,"51,823"
UT,Millard,4958,GOP,Mitt,Romney,4421,Dem,Barack,Obama,424,"48,472"
UT,Piute,781,GOP,Mitt,Romney,696,Dem,Barack,Obama,74,"36,403"
UT,Rich,999,GOP,Mitt,Romney,907,Dem,Barack,Obama,83,"36,490"
UT,Salt Lake,341664,GOP,Mitt,Romney,198739,Dem,Barack,Obama,132686,"58,743"
UT,Sanpete,8804,GOP,Mitt,Romney,7767,Dem,Barack,Obama,889,"43,921"
UT,Tooele,16422,GOP,Mitt,Romney,12240,Dem,Barack,Obama,3794,"61,927"
UT,Uintah,11116,GOP,Mitt,Romney,10001,Dem,Barack,Obama,962,"60,419"
UT,Wasatch,9109,GOP,Mitt,Romney,6852,Dem,Barack,Obama,2097,"62,014"
UT,Weber,68143,GOP,Mitt,Romney,48938,Dem,Barack,Obama,17569,"54,169"
VA,Virginia,3747858,Dem,Barack,Obama,1905528,GOP,Mitt,Romney,1789618,"61,782"
VA,Accomack,16020,Dem,Barack,Obama,7653,GOP,Mitt,Romney,8212,"36,957"
VA,Albemarle,53732,Dem,Barack,Obama,29712,GOP,Mitt,Romney,23263,"70,813"
VA,Amelia,6885,Dem,Barack,Obama,2488,GOP,Mitt,Romney,4324,"49,714"
VA,Appomattox,7924,Dem,Barack,Obama,2453,GOP,Mitt,Romney,5340,"43,814"
VA,Bland,2937,Dem,Barack,Obama,735,GOP,Mitt,Romney,2144,"42,843"
VA,Botetourt,18208,Dem,Barack,Obama,5449,GOP,Mitt,Romney,12471,"60,943"
VA,Buckingham,7447,Dem,Barack,Obama,3747,GOP,Mitt,Romney,3569,"34,415"
VA,Charles City,4213,Dem,Barack,Obama,2772,GOP,Mitt,Romney,1396,"47,828"
VA,Culpeper,20131,Dem,Barack,Obama,8263,GOP,Mitt,Romney,11549,"59,609"
VA,Dickenson,6878,Dem,Barack,Obama,2472,GOP,Mitt,Romney,4274,"35,147"
VA,Dinwiddie,13339,Dem,Barack,Obama,6425,GOP,Mitt,Romney,6769,"51,131"
VA,Fairfax,440174,Dem,Barack,Obama,260835,GOP,Mitt,Romney,173786,"106,690"
VA,Fauquier,35339,Dem,Barack,Obama,13891,GOP,Mitt,Romney,20955,"82,957"
VA,Fluvanna,12724,Dem,Barack,Obama,5885,GOP,Mitt,Romney,6678,"63,307"
VA,Goochland,13287,Dem,Barack,Obama,4676,GOP,Mitt,Romney,8448,"81,707"
VA,Greensville,4925,Dem,Barack,Obama,3135,GOP,Mitt,Romney,1766,"36,996"
VA,Henrico,161195,Dem,Barack,Obama,89116,GOP,Mitt,Romney,70235,"58,723"
VA,Isle of Wight,20772,Dem,Barack,Obama,8754,GOP,Mitt,Romney,11797,"64,606"
VA,James City,41134,Dem,Barack,Obama,17854,GOP,Mitt,Romney,22830,"78,396"
VA,King and Queen,3645,Dem,Barack,Obama,1743,GOP,Mitt,Romney,1863,"45,090"
VA,King George,11287,Dem,Barack,Obama,4476,GOP,Mitt,Romney,6603,"75,861"
VA,King William,8865,Dem,Barack,Obama,3326,GOP,Mitt,Romney,5445,"62,005"
VA,Loudoun,158648,Dem,Barack,Obama,81900,GOP,Mitt,Romney,74794,"118,934"
VA,Mathews,5364,Dem,Barack,Obama,1807,GOP,Mitt,Romney,3488,"57,051"
VA,New Kent,10941,Dem,Barack,Obama,3555,GOP,Mitt,Romney,7246,"68,862"
VA,Nottoway,6844,Dem,Barack,Obama,3344,GOP,Mitt,Romney,3409,"36,818"
VA,Patrick,8241,Dem,Barack,Obama,2417,GOP,Mitt,Romney,5622,"33,818"
VA,Pittsylvania,30578,Dem,Barack,Obama,10855,GOP,Mitt,Romney,19275,"42,236"
VA,Powhatan,15466,Dem,Barack,Obama,4066,GOP,Mitt,Romney,11192,"73,639"
VA,Prince Edward,9224,Dem,Barack,Obama,5132,GOP,Mitt,Romney,3952,"37,636"
VA,Prince George,17180,Dem,Barack,Obama,7671,GOP,Mitt,Romney,9350,"69,258"
VA,Prince William,179648,Dem,Barack,Obama,103161,GOP,Mitt,Romney,74371,"93,011"
VA,Rappahannock,4331,Dem,Barack,Obama,1971,GOP,Mitt,Romney,2307,"58,276"
VA,Roanoke,53793,Dem,Barack,Obama,19589,GOP,Mitt,Romney,33344,"58,550"
VA,Rockbridge,10155,Dem,Barack,Obama,4087,GOP,Mitt,Romney,5898,"46,909"
VA,Shenandoah,19289,Dem,Barack,Obama,6462,GOP,Mitt,Romney,12526,"48,677"
VA,Smyth,12751,Dem,Barack,Obama,4169,GOP,Mitt,Romney,8376,"36,235"
VA,Spotsylvania,57797,Dem,Barack,Obama,25150,GOP,Mitt,Romney,31818,"77,298"
VA,Wythe,12336,Dem,Barack,Obama,3782,GOP,Mitt,Romney,8324,"38,533"
VA,Charlottesville,21455,Dem,Barack,Obama,16267,GOP,Mitt,Romney,4801,"41,031"
VA,Chesapeake,110105,Dem,Barack,Obama,54999,GOP,Mitt,Romney,53845,"64,950"
VA,Colonial Heights,8593,Dem,Barack,Obama,2541,GOP,Mitt,Romney,5937,"51,664"
VA,Emporia,2691,Dem,Barack,Obama,1793,GOP,Mitt,Romney,886,"32,225"
VA,Falls Church,7244,Dem,Barack,Obama,5006,GOP,Mitt,Romney,2141,"121,250"
VA,Fredericksburg,11396,Dem,Barack,Obama,7114,GOP,Mitt,Romney,4054,"47,297"
VA,Galax,2273,Dem,Barack,Obama,900,GOP,Mitt,Romney,1332,"33,191"
VA,Harrisonburg,15541,Dem,Barack,Obama,8650,GOP,Mitt,Romney,6564,"35,489"
VA,Hopewell,9011,Dem,Barack,Obama,5178,GOP,Mitt,Romney,3737,"39,315"
VA,Lynchburg,36242,Dem,Barack,Obama,15905,GOP,Mitt,Romney,19752,"37,402"
VA,Manassas,15154,Dem,Barack,Obama,8478,GOP,Mitt,Romney,6463,"65,307"
VA,Manassas Park,4627,Dem,Barack,Obama,2873,GOP,Mitt,Romney,1696,"68,970"
VA,Martinsville,6277,Dem,Barack,Obama,3855,GOP,Mitt,Romney,2312,"29,550"
VA,Newport News,79169,Dem,Barack,Obama,50990,GOP,Mitt,Romney,27224,"46,794"
VA,Petersburg,15977,Dem,Barack,Obama,14377,GOP,Mitt,Romney,1526,"57,728"
VA,Poquoson,7098,Dem,Barack,Obama,1679,GOP,Mitt,Romney,5312,"84,177"
VA,Radford,5382,Dem,Barack,Obama,2732,GOP,Mitt,Romney,2520,"37,440"
