State Postal,County FIPS Code,County Name,TOTAL VOTES CAST,Party1,First name1,Last name1,Votes1,Party2,First name2,Last name2,Votes2,Median Household Income
PA,121,Venango,20775,Dem,Barack,Obama,7469,GOP,Mitt,Romney,12928,"38,351"
RI,0,Rhode Island,437380,Dem,Barack,Obama,274342,GOP,Mitt,Romney,155355,"54,002"
RI,7,Providence,49333,Dem,Barack,Obama,41588,GOP,Mitt,Romney,6877,"47,601"
SC,0,South Carolina,1921363,GOP,Mitt,Romney,1049507,Dem,Barack,Obama,845756,"43,290"
SC,1,Abbeville,10577,GOP,Mitt,Romney,5923,Dem,Barack,Obama,4507,"35,456"
SC,3,Aiken,66049,GOP,Mitt,Romney,41157,Dem,Barack,Obama,23953,"45,699"
SC,5,Allendale,4257,GOP,Mitt,Romney,894,Dem,Barack,Obama,3335,"25,633"
SC,9,Bamberg,6854,GOP,Mitt,Romney,2190,Dem,Barack,Obama,4600,"30,170"
SC,11,Barnwell,9913,GOP,Mitt,Romney,4655,Dem,Barack,Obama,5182,"32,042"
SC,15,Berkeley,61111,GOP,Mitt,Romney,35764,Dem,Barack,Obama,24239,"49,872"
SC,27,Clarendon,15985,GOP,Mitt,Romney,6890,Dem,Barack,Obama,8967,"30,519"
SC,29,Colleton,17077,GOP,Mitt,Romney,8439,Dem,Barack,Obama,8470,"33,208"
SC,31,Darlington,30140,GOP,Mitt,Romney,14429,Dem,Barack,Obama,15452,"34,103"
SC,33,Dillon,13186,GOP,Mitt,Romney,5477,Dem,Barack,Obama,7623,"29,205"
SC,37,Edgefield,11583,GOP,Mitt,Romney,6511,Dem,Barack,Obama,4965,"42,065"
SC,41,Florence,57877,GOP,Mitt,Romney,28825,Dem,Barack,Obama,28508,"40,577"
SC,51,Horry,104584,GOP,Mitt,Romney,66653,Dem,Barack,Obama,36620,"40,249"
SC,55,Kershaw,27026,GOP,Mitt,Romney,15846,Dem,Barack,Obama,10821,"46,019"
SC,65,McCormick,5137,GOP,Mitt,Romney,2460,Dem,Barack,Obama,2637,"39,413"
SC,69,Marlboro,11657,GOP,Mitt,Romney,4010,Dem,Barack,Obama,7554,"28,927"
SC,71,Newberry,16287,GOP,Mitt,Romney,9218,Dem,Barack,Obama,6891,"38,808"
SC,75,Orangeburg,42637,GOP,Mitt,Romney,11888,Dem,Barack,Obama,30454,"33,796"
SC,81,Saluda,8553,GOP,Mitt,Romney,5130,Dem,Barack,Obama,3322,"41,552"
SC,83,Spartanburg,108327,GOP,Mitt,Romney,65951,Dem,Barack,Obama,40920,"41,327"
SD,0,South Dakota,363695,Dem,Barack,Obama,144988,GOP,Mitt,Romney,210541,"48,439"
SD,5,Beadle,7263,Dem,Barack,Obama,2881,GOP,Mitt,Romney,4230,"46,072"
SD,7,Bennett,1203,Dem,Barack,Obama,548,GOP,Mitt,Romney,626,"33,784"
SD,9,Bon Homme,3074,Dem,Barack,Obama,1167,GOP,Mitt,Romney,1830,"41,217"
SD,11,Brookings,12398,Dem,Barack,Obama,5826,GOP,Mitt,Romney,6219,"49,554"
SD,15,Brule,2379,Dem,Barack,Obama,824,GOP,Mitt,Romney,1499,"47,417"
SD,23,Charles Mix,3762,Dem,Barack,Obama,1482,GOP,Mitt,Romney,2229,"37,422"
SD,29,Codington,11524,Dem,Barack,Obama,4588,GOP,Mitt,Romney,6696,"47,400"
SD,31,Corson,1199,Dem,Barack,Obama,647,GOP,Mitt,Romney,515,"31,312"
SD,35,Davison,7968,Dem,Barack,Obama,3042,GOP,Mitt,Romney,4754,"48,941"
SD,37,Day,2873,Dem,Barack,Obama,1497,GOP,Mitt,Romney,1320,"41,634"
SD,45,Edmunds,1936,Dem,Barack,Obama,622,GOP,Mitt,Romney,1264,"55,098"
SD,49,Faulk,1127,Dem,Barack,Obama,331,GOP,Mitt,Romney,765,"46,371"
SD,53,Gregory,2151,Dem,Barack,Obama,599,GOP,Mitt,Romney,1507,"35,483"
SD,55,Haakon,1092,Dem,Barack,Obama,138,GOP,Mitt,Romney,940,"44,826"
SD,59,Hand,1848,Dem,Barack,Obama,575,GOP,Mitt,Romney,1242,"50,424"
SD,67,Hutchinson,3425,Dem,Barack,Obama,923,GOP,Mitt,Romney,2451,"45,791"
SD,73,Jerauld,1006,Dem,Barack,Obama,452,GOP,Mitt,Romney,538,"45,494"
SD,77,Kingsbury,2608,Dem,Barack,Obama,1092,GOP,Mitt,Romney,1451,"48,628"
SD,87,McCook,2613,Dem,Barack,Obama,905,GOP,Mitt,Romney,1655,"49,638"
SD,95,Mellette,769,Dem,Barack,Obama,375,GOP,Mitt,Romney,381,"32,164"
SD,97,Miner,1140,Dem,Barack,Obama,479,GOP,Mitt,Romney,636,"46,311"
SD,99,Minnehaha,76565,Dem,Barack,Obama,34668,GOP,Mitt,Romney,40330,"48,932"
SD,101,Moody,3033,Dem,Barack,Obama,1429,GOP,Mitt,Romney,1535,"51,945"
SD,109,Roberts,4256,Dem,Barack,Obama,2302,GOP,Mitt,Romney,1883,"40,759"
SD,111,Sanborn,1115,Dem,Barack,Obama,389,GOP,Mitt,Romney,688,"44,800"
SD,115,Spink,3041,Dem,Barack,Obama,1300,GOP,Mitt,Romney,1670,"48,823"
SD,117,Stanley,1540,Dem,Barack,Obama,435,GOP,Mitt,Romney,1063,"54,512"
SD,119,Sully,816,Dem,Barack,Obama,186,GOP,Mitt,Romney,611,"56,221"
SD,123,Tripp,2691,Dem,Barack,Obama,737,GOP,Mitt,Romney,1905,"41,905"
SD,129,Walworth,2462,Dem,Barack,Obama,671,GOP,Mitt,Romney,1731,"40,622"
SD,135,Yankton,9924,Dem,Barack,Obama,4208,GOP,Mitt,Romney,5463,"48,284"
SD,137,Ziebach,761,Dem,Barack,Obama,439,GOP,Mitt,Romney,314,"30,856"
TN,0,Tennessee,2442804,Dem,Barack,Obama,953043,GOP,Mitt,Romney,1453097,"42,743"
TN,7,Bledsoe,4359,Dem,Barack,Obama,1267,GOP,Mitt,Romney,3022,"32,591"
TN,15,Cannon,4968,Dem,Barack,Obama,1560,GOP,Mitt,Romney,3308,"39,262"
TN,21,Cheatham,15177,Dem,Barack,Obama,4656,GOP,Mitt,Romney,10266,"51,557"
TN,29,Cocke,11450,Dem,Barack,Obama,2804,GOP,Mitt,Romney,8459,"30,141"
TN,33,Crockett,5497,Dem,Barack,Obama,1669,GOP,Mitt,Romney,3782,"35,838"
TN,43,Dickson,17821,Dem,Barack,Obama,6228,GOP,Mitt,Romney,11287,"43,501"
TN,45,Dyer,13800,Dem,Barack,Obama,3757,GOP,Mitt,Romney,9921,"38,121"
TN,49,Fentress,6890,Dem,Barack,Obama,1559,GOP,Mitt,Romney,5240,"28,388"
TN,55,Giles,10797,Dem,Barack,Obama,3759,GOP,Mitt,Romney,6914,"38,251"
TN,57,Grainger,7250,Dem,Barack,Obama,1668,GOP,Mitt,Romney,5469,"35,278"
TN,63,Hamblen,20020,Dem,Barack,Obama,5229,GOP,Mitt,Romney,14515,"36,787"
TN,69,Hardeman,10435,Dem,Barack,Obama,5479,GOP,Mitt,Romney,4864,"32,556"
TN,73,Hawkins,19789,Dem,Barack,Obama,5086,GOP,Mitt,Romney,14376,"36,318"
TN,107,McMinn,17818,Dem,Barack,Obama,4603,GOP,Mitt,Romney,12958,"37,502"
TN,109,McNairy,9809,Dem,Barack,Obama,2643,GOP,Mitt,Romney,7010,"33,110"
TN,119,Maury,32989,Dem,Barack,Obama,11819,GOP,Mitt,Romney,20698,"43,346"
TN,131,Obion,12296,Dem,Barack,Obama,3320,GOP,Mitt,Romney,8814,"38,718"
TN,133,Overton,7657,Dem,Barack,Obama,2802,GOP,Mitt,Romney,4772,"33,220"
TN,137,Pickett,2446,Dem,Barack,Obama,711,GOP,Mitt,Romney,1707,"32,023"
TN,143,Rhea,10578,Dem,Barack,Obama,2625,GOP,Mitt,Romney,7793,"40,682"
TN,145,Roane,21081,Dem,Barack,Obama,6014,GOP,Mitt,Romney,14719,"41,499"
TN,153,Sequatchie,5141,Dem,Barack,Obama,1488,GOP,Mitt,Romney,3541,"38,695"
TN,169,Trousdale,2901,Dem,Barack,Obama,1238,GOP,Mitt,Romney,1610,"41,823"
TN,171,Unicoi,7078,Dem,Barack,Obama,1909,GOP,Mitt,Romney,5028,"36,786"
TN,183,Weakley,12332,Dem,Barack,Obama,3547,GOP,Mitt,Romney,8601,"37,595"
TX,3,Andrews,4476,Dem,Barack,Obama,794,GOP,Mitt,Romney,3636,"57,690"
TX,5,Angelina,28403,Dem,Barack,Obama,7833,GOP,Mitt,Romney,20301,"39,747"
TX,7,Aransas,9646,Dem,Barack,Obama,2703,GOP,Mitt,Romney,6829,"40,883"
TX,9,Archer,4163,Dem,Barack,Obama,525,GOP,Mitt,Romney,3599,"55,459"
TX,13,Atascosa,12704,Dem,Barack,Obama,5128,GOP,Mitt,Romney,7451,"44,828"
TX,15,Austin,11628,Dem,Barack,Obama,2252,GOP,Mitt,Romney,9260,"51,448"
TX,17,Bailey,1813,Dem,Barack,Obama,466,GOP,Mitt,Romney,1336,"38,504"
TX,19,Bandera,9434,Dem,Barack,Obama,1859,GOP,Mitt,Romney,7423,"48,492"
TX,21,Bastrop,24457,Dem,Barack,Obama,9860,GOP,Mitt,Romney,14019,"50,024"
TX,23,Baylor,1592,Dem,Barack,Obama,267,GOP,Mitt,Romney,1297,"33,164"
TX,25,Bee,7873,Dem,Barack,Obama,3451,GOP,Mitt,Romney,4354,"39,070"
TX,29,Bexar,511405,Dem,Barack,Obama,263871,GOP,Mitt,Romney,240519,"49,651"
TX,31,Blanco,4971,Dem,Barack,Obama,1220,GOP,Mitt,Romney,3637,"52,668"
TX,33,Borden,362,Dem,Barack,Obama,32,GOP,Mitt,Romney,324,"58,489"
TX,35,Bosque,7336,Dem,Barack,Obama,1366,GOP,Mitt,Romney,5873,"40,763"
TX,37,Bowie,35357,Dem,Barack,Obama,10184,GOP,Mitt,Romney,24840,"40,574"
TX,39,Brazoria,106422,Dem,Barack,Obama,34327,GOP,Mitt,Romney,70684,"64,883"
TX,41,Brazos,55845,Dem,Barack,Obama,17440,GOP,Mitt,Romney,37152,"40,064"
TX,45,Briscoe,700,Dem,Barack,Obama,117,GOP,Mitt,Romney,576,"35,983"
TX,51,Burleson,6455,Dem,Barack,Obama,1705,GOP,Mitt,Romney,4671,"43,561"
TX,53,Burnet,16770,Dem,Barack,Obama,3672,GOP,Mitt,Romney,12828,"49,685"
TX,59,Callahan,5195,Dem,Barack,Obama,751,GOP,Mitt,Romney,4376,"41,874"
TX,63,Camp,4332,Dem,Barack,Obama,1428,GOP,Mitt,Romney,2878,"37,232"
TX,65,Carson,2775,Dem,Barack,Obama,292,GOP,Mitt,Romney,2450,"53,302"
TX,69,Castro,2119,Dem,Barack,Obama,630,GOP,Mitt,Romney,1470,"40,710"
TX,75,Childress,1996,Dem,Barack,Obama,320,GOP,Mitt,Romney,1665,"34,731"
TX,79,Cochran,916,Dem,Barack,Obama,256,GOP,Mitt,Romney,648,"35,652"
TX,81,Coke,1406,Dem,Barack,Obama,179,GOP,Mitt,Romney,1216,"37,891"
TX,83,Coleman,3483,Dem,Barack,Obama,441,GOP,Mitt,Romney,3007,"32,231"
TX,85,Collin,301101,Dem,Barack,Obama,100754,GOP,Mitt,Romney,195933,"81,992"
TX,87,Collingsworth,1150,Dem,Barack,Obama,177,GOP,Mitt,Romney,962,"35,484"
TX,91,Comal,51475,Dem,Barack,Obama,11437,GOP,Mitt,Romney,39291,"59,081"
TX,95,Concho,1001,Dem,Barack,Obama,194,GOP,Mitt,Romney,793,"37,147"
TX,97,Cooke,14291,Dem,Barack,Obama,2240,GOP,Mitt,Romney,11901,"51,473"
TX,99,Coryell,16551,Dem,Barack,Obama,5141,GOP,Mitt,Romney,11193,"46,132"
TX,101,Cottle,739,Dem,Barack,Obama,180,GOP,Mitt,Romney,553,"30,660"
TX,103,Crane,1283,Dem,Barack,Obama,275,GOP,Mitt,Romney,985,"55,599"
TX,107,Crosby,1787,Dem,Barack,Obama,639,GOP,Mitt,Romney,1132,"36,492"
TX,109,Culberson,876,Dem,Barack,Obama,566,GOP,Mitt,Romney,294,"31,430"
TX,111,Dallam,1532,Dem,Barack,Obama,253,GOP,Mitt,Romney,1248,"40,312"
TX,117,Deaf Smith,4309,Dem,Barack,Obama,1239,GOP,Mitt,Romney,3042,"39,481"
TX,121,Denton,240125,Dem,Barack,Obama,79917,GOP,Mitt,Romney,156105,"71,338"
TX,39,De Witt,6624,Dem,Barack,Obama,1463,GOP,Mitt,Romney,5114,"51,794"
TX,125,Dickens,1019,Dem,Barack,Obama,216,GOP,Mitt,Romney,793,"32,829"
TX,127,Dimmit,2917,Dem,Barack,Obama,2141,GOP,Mitt,Romney,762,"33,342"
TX,129,Donley,1533,Dem,Barack,Obama,226,GOP,Mitt,Romney,1286,"35,081"
TX,133,Eastland,6494,Dem,Barack,Obama,970,GOP,Mitt,Romney,5443,"37,916"
TX,135,Ector,32408,Dem,Barack,Obama,8095,GOP,Mitt,Romney,23936,"49,784"
TX,143,Erath,12467,Dem,Barack,Obama,1965,GOP,Mitt,Romney,10325,"38,636"
TX,145,Falls,5432,Dem,Barack,Obama,2033,GOP,Mitt,Romney,3356,"34,388"
TX,151,Fisher,1628,Dem,Barack,Obama,512,GOP,Mitt,Romney,1094,"38,963"
TX,155,Foard,493,Dem,Barack,Obama,140,GOP,Mitt,Romney,346,"32,041"
TX,157,Fort Bend,219250,Dem,Barack,Obama,101043,GOP,Mitt,Romney,116028,"86,037"
TX,161,Freestone,7562,Dem,Barack,Obama,1848,GOP,Mitt,Romney,5644,"45,402"
TX,163,Frio,3968,Dem,Barack,Obama,2376,GOP,Mitt,Romney,1559,"32,276"
TX,165,Gaines,4066,Dem,Barack,Obama,535,GOP,Mitt,Romney,3484,"46,659"
TX,167,Galveston,109227,Dem,Barack,Obama,39162,GOP,Mitt,Romney,68594,"59,588"
TX,169,Garza,1556,Dem,Barack,Obama,276,GOP,Mitt,Romney,1262,"39,988"
TX,171,Gillespie,12535,Dem,Barack,Obama,2055,GOP,Mitt,Romney,10305,"51,132"
TX,173,Glasscock,578,Dem,Barack,Obama,44,GOP,Mitt,Romney,526,"55,394"
TX,175,Goliad,3452,Dem,Barack,Obama,1127,GOP,Mitt,Romney,2294,"46,400"
TX,177,Gonzales,6039,Dem,Barack,Obama,1773,GOP,Mitt,Romney,4213,"36,006"
TX,183,Gregg,41356,Dem,Barack,Obama,12336,GOP,Mitt,Romney,28665,"43,321"
TX,185,Grimes,8598,Dem,Barack,Obama,2339,GOP,Mitt,Romney,6141,"42,674"
TX,195,Hansford,1960,Dem,Barack,Obama,158,GOP,Mitt,Romney,1787,"51,038"
TX,205,Hartley,1904,Dem,Barack,Obama,183,GOP,Mitt,Romney,1700,"61,498"
TX,209,Hays,58808,Dem,Barack,Obama,25448,GOP,Mitt,Romney,31577,"55,819"
TX,211,Hemphill,1509,Dem,Barack,Obama,192,GOP,Mitt,Romney,1298,"60,499"
TX,219,Hockley,7119,Dem,Barack,Obama,1482,GOP,Mitt,Romney,5543,"46,010"
TX,221,Hood,22445,Dem,Barack,Obama,3829,GOP,Mitt,Romney,18341,"56,591"
TX,229,Hudspeth,861,Dem,Barack,Obama,379,GOP,Mitt,Romney,471,"30,043"
TX,231,Hunt,27984,Dem,Barack,Obama,6658,GOP,Mitt,Romney,20976,"42,821"
TX,235,Irion,788,Dem,Barack,Obama,112,GOP,Mitt,Romney,668,"57,551"
TX,237,Jack,2907,Dem,Barack,Obama,303,GOP,Mitt,Romney,2580,"44,064"
TX,247,Jim Hogg,1667,Dem,Barack,Obama,1301,GOP,Mitt,Romney,356,"34,546"
TX,249,Jim Wells,11163,Dem,Barack,Obama,6492,GOP,Mitt,Romney,4595,"43,696"
TX,255,Karnes,4180,Dem,Barack,Obama,1324,GOP,Mitt,Romney,2823,"37,292"
TX,257,Kaufman,34604,Dem,Barack,Obama,9451,GOP,Mitt,Romney,24804,"55,044"
TX,261,Kenedy,166,Dem,Barack,Obama,82,GOP,Mitt,Romney,83,"36,236"
TX,265,Kerr,21811,Dem,Barack,Obama,4325,GOP,Mitt,Romney,17225,"40,919"
TX,267,Kimble,1891,Dem,Barack,Obama,217,GOP,Mitt,Romney,1667,"38,378"
TX,269,King,145,Dem,Barack,Obama,5,GOP,Mitt,Romney,139,"53,263"
TX,271,Kinney,1425,Dem,Barack,Obama,522,GOP,Mitt,Romney,880,"38,870"
TX,273,Kleberg,8902,Dem,Barack,Obama,4752,GOP,Mitt,Romney,4056,"39,237"
TX,279,Lamb,4089,Dem,Barack,Obama,998,GOP,Mitt,Romney,3056,"34,505"
TX,281,Lampasas,7138,Dem,Barack,Obama,1457,GOP,Mitt,Romney,5583,"48,442"
TX,99,La Salle,1646,Dem,Barack,Obama,965,GOP,Mitt,Romney,669,"49,431"
TX,295,Lipscomb,1168,Dem,Barack,Obama,119,GOP,Mitt,Romney,1044,"51,003"
TX,297,Live Oak,4108,Dem,Barack,Obama,915,GOP,Mitt,Romney,3153,"44,573"
TX,299,Llano,9502,Dem,Barack,Obama,1818,GOP,Mitt,Romney,7560,"44,316"
TX,301,Loving,64,Dem,Barack,Obama,9,GOP,Mitt,Romney,54,"41,252"
TX,303,Lubbock,90615,Dem,Barack,Obama,26088,GOP,Mitt,Romney,63133,"41,555"
TX,321,Matagorda,12110,Dem,Barack,Obama,3972,GOP,Mitt,Romney,8026,"40,860"
TX,323,Maverick,10562,Dem,Barack,Obama,8302,GOP,Mitt,Romney,2171,"31,313"
TX,307,McCulloch,2993,Dem,Barack,Obama,537,GOP,Mitt,Romney,2419,"36,483"
TX,309,McLennan,74493,Dem,Barack,Obama,25688,GOP,Mitt,Romney,47885,"40,855"
TX,311,McMullen,508,Dem,Barack,Obama,67,GOP,Mitt,Romney,436,"49,866"
TX,331,Milam,8220,Dem,Barack,Obama,2632,GOP,Mitt,Romney,5478,"38,715"
TX,345,Motley,599,Dem,Barack,Obama,55,GOP,Mitt,Romney,538,"36,772"
TX,347,Nacogdoches,20601,Dem,Barack,Obama,6441,GOP,Mitt,Romney,13910,"35,183"
TX,349,Navarro,15316,Dem,Barack,Obama,4348,GOP,Mitt,Romney,10838,"40,624"
TX,353,Nolan,4567,Dem,Barack,Obama,1216,GOP,Mitt,Romney,3277,"34,941"
TX,355,Nueces,95781,Dem,Barack,Obama,45666,GOP,Mitt,Romney,48779,"48,066"
TX,357,Ochiltree,2990,Dem,Barack,Obama,253,GOP,Mitt,Romney,2718,"55,700"
TX,363,Palo Pinto,9335,Dem,Barack,Obama,1810,GOP,Mitt,Romney,7392,"40,817"
TX,367,Parker,47346,Dem,Barack,Obama,7804,GOP,Mitt,Romney,38980,"63,720"
TX,369,Parmer,2545,Dem,Barack,Obama,528,GOP,Mitt,Romney,2005,"44,256"
TX,371,Pecos,4147,Dem,Barack,Obama,1591,GOP,Mitt,Romney,2512,"42,378"
TX,377,Presidio,1808,Dem,Barack,Obama,1273,GOP,Mitt,Romney,504,"32,861"
TX,379,Rains,4065,Dem,Barack,Obama,754,GOP,Mitt,Romney,3265,"41,349"
TX,381,Randall,49588,Dem,Barack,Obama,7553,GOP,Mitt,Romney,41366,"56,716"
TX,383,Reagan,843,Dem,Barack,Obama,158,GOP,Mitt,Romney,676,"56,680"
TX,385,Real,1533,Dem,Barack,Obama,277,GOP,Mitt,Romney,1236,"33,598"
TX,389,Reeves,2867,Dem,Barack,Obama,1649,GOP,Mitt,Romney,1185,"34,431"
TX,391,Refugio,2673,Dem,Barack,Obama,998,GOP,Mitt,Romney,1659,"40,970"
TX,397,Rockwall,35651,Dem,Barack,Obama,8112,GOP,Mitt,Romney,27098,"85,164"
TX,399,Runnels,3665,Dem,Barack,Obama,517,GOP,Mitt,Romney,3103,"35,593"
TX,401,Rusk,18537,Dem,Barack,Obama,4451,GOP,Mitt,Romney,13924,"44,478"
TX,405,San Augustine,3690,Dem,Barack,Obama,1193,GOP,Mitt,Romney,2469,"31,714"
TX,407,San Jacinto,9610,Dem,Barack,Obama,2410,GOP,Mitt,Romney,7105,"42,160"
TX,409,San Patricio,20064,Dem,Barack,Obama,7854,GOP,Mitt,Romney,11994,"48,287"
TX,411,San Saba,2256,Dem,Barack,Obama,323,GOP,Mitt,Romney,1905,"37,107"
TX,413,Schleicher,1010,Dem,Barack,Obama,220,GOP,Mitt,Romney,781,"47,322"
TX,415,Scurry,5022,Dem,Barack,Obama,837,GOP,Mitt,Romney,4121,"49,340"
TX,417,Shackelford,1363,Dem,Barack,Obama,131,GOP,Mitt,Romney,1218,"48,779"
TX,425,Somervell,3507,Dem,Barack,Obama,609,GOP,Mitt,Romney,2858,"52,988"
TX,427,Starr,11859,Dem,Barack,Obama,10248,GOP,Mitt,Romney,1540,"23,358"
TX,433,Stonewall,675,Dem,Barack,Obama,160,GOP,Mitt,Romney,507,"39,054"
TX,437,Swisher,2265,Dem,Barack,Obama,579,GOP,Mitt,Romney,1654,"37,076"
TX,439,Tarrant,610149,Dem,Barack,Obama,252789,GOP,Mitt,Romney,348686,"56,030"
TX,445,Terry,3707,Dem,Barack,Obama,1059,GOP,Mitt,Romney,2602,"34,928"
TX,447,Throckmorton,813,Dem,Barack,Obama,109,GOP,Mitt,Romney,700,"41,149"
TX,449,Titus,8790,Dem,Barack,Obama,2638,GOP,Mitt,Romney,6062,"39,312"
TX,451,Tom Green,36527,Dem,Barack,Obama,9246,GOP,Mitt,Romney,26749,"43,393"
TX,453,Travis,384890,Dem,Barack,Obama,231540,GOP,Mitt,Romney,139503,"57,293"
TX,457,Tyler,7623,Dem,Barack,Obama,1659,GOP,Mitt,Romney,5889,"39,255"
TX,459,Upshur,15049,Dem,Barack,Obama,2953,GOP,Mitt,Romney,11948,"43,356"
TX,463,Uvalde,8431,Dem,Barack,Obama,3824,GOP,Mitt,Romney,4526,"32,920"
TX,465,Val Verde,12040,Dem,Barack,Obama,6267,GOP,Mitt,Romney,5612,"39,864"
TX,467,Van Zandt,19081,Dem,Barack,Obama,3083,GOP,Mitt,Romney,15790,"42,563"
TX,469,Victoria,28827,Dem,Barack,Obama,8795,GOP,Mitt,Romney,19684,"49,012"
TX,473,Waller,15699,Dem,Barack,Obama,6401,GOP,Mitt,Romney,9158,"47,015"
TX,479,Webb,49101,Dem,Barack,Obama,37592,GOP,Mitt,Romney,11074,"35,974"
TX,481,Wharton,14087,Dem,Barack,Obama,4235,GOP,Mitt,Romney,9750,"40,716"
TX,487,Wilbarger,3980,Dem,Barack,Obama,971,GOP,Mitt,Romney,2956,"37,304"
TX,489,Willacy,5058,Dem,Barack,Obama,3595,GOP,Mitt,Romney,1415,"29,225"
TX,495,Winkler,1745,Dem,Barack,Obama,398,GOP,Mitt,Romney,1331,"48,727"
TX,497,Wise,20692,Dem,Barack,Obama,3219,GOP,Mitt,Romney,17178,"53,927"
TX,501,Yoakum,2128,Dem,Barack,Obama,409,GOP,Mitt,Romney,1698,"55,063"
TX,503,Young,7316,Dem,Barack,Obama,992,GOP,Mitt,Romney,6225,"43,248"
TX,505,Zapata,3529,Dem,Barack,Obama,2517,GOP,Mitt,Romney,993,"33,462"
TX,507,Zavala,3653,Dem,Barack,Obama,3042,GOP,Mitt,Romney,574,"25,157"
UT,0,Utah,923301,GOP,Mitt,Romney,671747,Dem,Barack,Obama,229463,"57,067"
UT,3,Box Elder,18092,GOP,Mitt,Romney,15969,Dem,Barack,Obama,1830,"53,830"
UT,5,Cache,37099,GOP,Mitt,Romney,30818,Dem,Barack,Obama,5434,"47,609"
UT,9,Daggett,509,GOP,Mitt,Romney,399,Dem,Barack,Obama,91,"50,911"
UT,13,Duchesne,6273,GOP,Mitt,Romney,5608,Dem,Barack,Obama,570,"57,945"
UT,15,Emery,4414,GOP,Mitt,Romney,3743,Dem,Barack,Obama,569,"51,819"
UT,23,Juab,3907,GOP,Mitt,Romney,3400,Dem,Barack,Obama,436,"51,823"
UT,27,Millard,4958,GOP,Mitt,Romney,4421,Dem,Barack,Obama,424,"48,472"
UT,31,Piute,781,GOP,Mitt,Romney,696,Dem,Barack,Obama,74,"36,403"
UT,33,Rich,999,GOP,Mitt,Romney,907,Dem,Barack,Obama,83,"53,643"
UT,35,Salt Lake,341664,GOP,Mitt,Romney,198739,Dem,Barack,Obama,132686,"58,743"
UT,39,Sanpete,8804,GOP,Mitt,Romney,7767,Dem,Barack,Obama,889,"43,921"
UT,45,Tooele,16422,GOP,Mitt,Romney,12240,Dem,Barack,Obama,3794,"61,927"
UT,47,Uintah,11116,GOP,Mitt,Romney,10001,Dem,Barack,Obama,962,"60,419"
UT,51,Wasatch,9109,GOP,Mitt,Romney,6852,Dem,Barack,Obama,2097,"62,014"
UT,57,Weber,68143,GOP,Mitt,Romney,48938,Dem,Barack,Obama,17569,"54,169"
VA,0,Virginia,3747858,Dem,Barack,Obama,1905528,GOP,Mitt,Romney,1789618,"61,782"
VA,1,Accomack,16020,Dem,Barack,Obama,7653,GOP,Mitt,Romney,8212,"36,957"
VA,3,Albemarle,53732,Dem,Barack,Obama,29712,GOP,Mitt,Romney,23263,"70,813"
VA,7,Amelia,6885,Dem,Barack,Obama,2488,GOP,Mitt,Romney,4324,"49,714"
VA,11,Appomattox,7924,Dem,Barack,Obama,2453,GOP,Mitt,Romney,5340,"43,814"
VA,21,Bland,2937,Dem,Barack,Obama,735,GOP,Mitt,Romney,2144,"42,843"
VA,23,Botetourt,18208,Dem,Barack,Obama,5449,GOP,Mitt,Romney,12471,"60,943"
VA,29,Buckingham,7447,Dem,Barack,Obama,3747,GOP,Mitt,Romney,3569,"34,415"
VA,36,Charles City,4213,Dem,Barack,Obama,2772,GOP,Mitt,Romney,1396,"47,828"
VA,47,Culpeper,20131,Dem,Barack,Obama,8263,GOP,Mitt,Romney,11549,"59,609"
VA,51,Dickenson,6878,Dem,Barack,Obama,2472,GOP,Mitt,Romney,4274,"35,147"
VA,53,Dinwiddie,13339,Dem,Barack,Obama,6425,GOP,Mitt,Romney,6769,"51,131"
VA,59,Fairfax,440174,Dem,Barack,Obama,260835,GOP,Mitt,Romney,173786,"106,690"
VA,61,Fauquier,35339,Dem,Barack,Obama,13891,GOP,Mitt,Romney,20955,"82,957"
VA,65,Fluvanna,12724,Dem,Barack,Obama,5885,GOP,Mitt,Romney,6678,"63,307"
VA,75,Goochland,13287,Dem,Barack,Obama,4676,GOP,Mitt,Romney,8448,"81,707"
VA,81,Greensville,4925,Dem,Barack,Obama,3135,GOP,Mitt,Romney,1766,"36,996"
VA,87,Henrico,161195,Dem,Barack,Obama,89116,GOP,Mitt,Romney,70235,"58,723"
VA,93,Isle of Wight,20772,Dem,Barack,Obama,8754,GOP,Mitt,Romney,11797,"64,606"
VA,95,James City,41134,Dem,Barack,Obama,17854,GOP,Mitt,Romney,22830,"78,396"
VA,97,King and Queen,3645,Dem,Barack,Obama,1743,GOP,Mitt,Romney,1863,"45,090"
VA,99,King George,11287,Dem,Barack,Obama,4476,GOP,Mitt,Romney,6603,"75,861"
VA,101,King William,8865,Dem,Barack,Obama,3326,GOP,Mitt,Romney,5445,"62,005"
VA,107,Loudoun,158648,Dem,Barack,Obama,81900,GOP,Mitt,Romney,74794,"118,934"
VA,115,Mathews,5364,Dem,Barack,Obama,1807,GOP,Mitt,Romney,3488,"57,051"
VA,127,New Kent,10941,Dem,Barack,Obama,3555,GOP,Mitt,Romney,7246,"68,862"
VA,135,Nottoway,6844,Dem,Barack,Obama,3344,GOP,Mitt,Romney,3409,"36,818"
VA,141,Patrick,8241,Dem,Barack,Obama,2417,GOP,Mitt,Romney,5622,"33,818"
VA,143,Pittsylvania,30578,Dem,Barack,Obama,10855,GOP,Mitt,Romney,19275,"42,236"
